Timestamp,Precipitation (mm),Wind Speed (m/s),Temperature (°C),Thunderstorm (0/1)
2018-05-25 22:00:00,0,10,29.30780417454029,0
2018-05-25 23:00:00,0,2,34.87915928630193,0
2018-05-26 00:00:00,0,2,26.927716238673266,0
2018-05-26 01:00:00,5,2,30.119322221241077,0
2018-05-26 02:00:00,0,2,28.216302836059192,0
2018-05-26 03:00:00,50,30,31.474530832427124,0
2018-05-26 04:00:00,5,0,25.720668096473094,0
2018-05-26 05:00:00,5,0,33.05325534496178,0
2018-05-26 06:00:00,0,15,31.375654498115246,0
2018-05-26 07:00:00,0,0,33.68431943049366,0
2018-05-26 08:00:00,0,2,32.60495961575399,0
2018-05-26 09:00:00,0,5,26.367594548765393,0
2018-05-26 10:00:00,0,5,33.68610206825646,0
2018-05-26 11:00:00,5,2,28.913269901273367,0
2018-05-26 12:00:00,20,0,29.90444767528,0
2018-05-26 13:00:00,20,2,25.604793058007107,0
2018-05-26 14:00:00,5,5,27.268542389104624,0
2018-05-26 15:00:00,0,10,27.908263308160063,0
2018-05-26 16:00:00,20,0,33.05212024366648,0
2018-05-26 17:00:00,20,0,29.75043990311979,0
2018-05-26 18:00:00,0,0,28.63960158506147,0
2018-05-26 19:00:00,10,2,34.48624222117718,0
2018-05-26 20:00:00,0,0,27.371893682110123,0
2018-05-26 21:00:00,20,0,29.817567414009257,0
2018-05-26 22:00:00,100,0,27.587471479339328,0
2018-05-26 23:00:00,0,5,27.34135642924283,0
2018-05-27 00:00:00,20,0,33.86232580570374,0
2018-05-27 01:00:00,5,0,30.628331089696342,0
2018-05-27 02:00:00,100,2,25.000787538016766,0
2018-05-27 03:00:00,0,0,26.475321471810947,1
2018-05-27 04:00:00,20,0,33.80437749711009,1
2018-05-27 05:00:00,0,5,25.622167199259433,0
2018-05-27 06:00:00,0,5,33.93416181224989,0
2018-05-27 07:00:00,0,5,27.05503887526482,0
2018-05-27 08:00:00,100,0,34.81610011790269,0
2018-05-27 09:00:00,20,0,31.234321496046046,0
2018-05-27 10:00:00,20,5,34.80943801575481,0
2018-05-27 11:00:00,50,0,30.161741602850615,1
2018-05-27 12:00:00,0,5,32.83256115521438,1
2018-05-27 13:00:00,0,10,27.739831604471487,0
2018-05-27 14:00:00,0,0,26.558883889772424,0
2018-05-27 15:00:00,0,0,26.04839501678892,0
2018-05-27 16:00:00,0,2,28.31961116010001,0
2018-05-27 17:00:00,0,0,28.858710893177324,1
2018-05-27 18:00:00,0,10,28.20011906965503,0
2018-05-27 19:00:00,0,0,34.60921746488312,1
2018-05-27 20:00:00,0,0,26.392697402968043,0
2018-05-27 21:00:00,0,10,27.014817506624283,0
2018-05-27 22:00:00,100,0,27.039302464421908,0
2018-05-27 23:00:00,10,10,32.32051760845694,0
2018-05-28 00:00:00,100,0,31.671877683051328,0
2018-05-28 01:00:00,0,10,26.77149084070677,0
2018-05-28 02:00:00,0,0,25.25886177012361,0
2018-05-28 03:00:00,10,0,25.395818552409175,0
2018-05-28 04:00:00,0,0,27.432515897100465,0
2018-05-28 05:00:00,0,0,32.557817074947025,0
2018-05-28 06:00:00,0,0,33.967559583520746,0
2018-05-28 07:00:00,0,0,34.02826719080318,0
2018-05-28 08:00:00,0,5,29.32284762051921,1
2018-05-28 09:00:00,0,5,33.21693520367223,0
2018-05-28 10:00:00,5,5,32.184066341189336,0
2018-05-28 11:00:00,0,5,25.72090215700334,0
2018-05-28 12:00:00,0,0,34.21382676001466,0
2018-05-28 13:00:00,20,0,30.425662566324185,1
2018-05-28 14:00:00,0,0,29.627591297598368,0
2018-05-28 15:00:00,0,0,30.86507318720357,0
2018-05-28 16:00:00,20,5,26.772368116539912,0
2018-05-28 17:00:00,0,5,26.59749801482452,0
2018-05-28 18:00:00,0,5,29.357718125050084,0
2018-05-28 19:00:00,0,10,30.740612899383695,0
2018-05-28 20:00:00,0,2,25.57147029343425,0
2018-05-28 21:00:00,5,30,25.851699415217418,0
2018-05-28 22:00:00,20,0,34.40197381457199,0
2018-05-28 23:00:00,0,10,28.56858425916137,0
2018-05-29 00:00:00,5,0,26.089926438158795,0
2018-05-29 01:00:00,5,0,26.486095652102385,0
2018-05-29 02:00:00,0,2,28.95795849282115,0
2018-05-29 03:00:00,5,0,33.47481405834483,0
2018-05-29 04:00:00,0,0,28.457636280352936,0
2018-05-29 05:00:00,0,0,32.34752350182641,0
2018-05-29 06:00:00,0,5,27.91283123386526,0
2018-05-29 07:00:00,0,10,29.4569424516327,0
2018-05-29 08:00:00,0,0,27.461689406182963,0
2018-05-29 09:00:00,20,15,32.333074867189254,0
2018-05-29 10:00:00,0,5,32.867836097636236,0
2018-05-29 11:00:00,0,0,29.599133010442515,0
2018-05-29 12:00:00,0,2,32.163135546523975,0
2018-05-29 13:00:00,10,20,28.20561690408212,0
2018-05-29 14:00:00,5,5,29.595354975359875,0
2018-05-29 15:00:00,5,0,33.75821265622524,0
2018-05-29 16:00:00,10,0,25.466204693021282,0
2018-05-29 17:00:00,20,5,29.568992563012042,0
2018-05-29 18:00:00,0,2,25.552558133085824,0
2018-05-29 19:00:00,5,0,29.323201123174506,0
2018-05-29 20:00:00,20,0,30.211371182305875,0
2018-05-29 21:00:00,100,2,32.55672226422533,0
2018-05-29 22:00:00,20,0,28.059430593426164,0
2018-05-29 23:00:00,0,2,32.82123600589032,0
2018-05-30 00:00:00,0,5,25.580895896575246,0
2018-05-30 01:00:00,0,0,27.28635464890163,0
2018-05-30 02:00:00,10,0,31.048285775332136,0
2018-05-30 03:00:00,0,10,25.075872713960813,1
2018-05-30 04:00:00,0,5,31.40963473990189,1
2018-05-30 05:00:00,20,5,32.18939703710717,1
2018-05-30 06:00:00,0,2,33.42184411136111,1
2018-05-30 07:00:00,20,0,32.63060356588402,0
2018-05-30 08:00:00,0,2,34.34184719361714,0
2018-05-30 09:00:00,0,5,30.304623066728233,0
2018-05-30 10:00:00,0,0,32.42859295989071,0
2018-05-30 11:00:00,10,0,33.11579802325342,0
2018-05-30 12:00:00,0,0,31.34509671299571,0
2018-05-30 13:00:00,0,0,34.30384806274556,1
2018-05-30 14:00:00,100,20,29.73162362575956,0
2018-05-30 15:00:00,0,0,27.251538822271502,0
2018-05-30 16:00:00,5,0,27.64915768875456,0
2018-05-30 17:00:00,5,5,28.588190204149083,0
2018-05-30 18:00:00,0,2,32.36566250308177,0
2018-05-30 19:00:00,5,2,30.566215479413774,0
2018-05-30 20:00:00,0,5,34.34659937239194,0
2018-05-30 21:00:00,5,0,33.98487603587474,0
2018-05-30 22:00:00,0,10,29.574743280543533,0
2018-05-30 23:00:00,5,0,28.959134793039368,0
2018-05-31 00:00:00,0,0,34.70456006638901,0
2018-05-31 01:00:00,5,0,29.81324955796506,0
2018-05-31 02:00:00,0,5,34.912280382736675,0
2018-05-31 03:00:00,0,0,27.367094531618687,0
2018-05-31 04:00:00,0,0,33.90508186150427,0
2018-05-31 05:00:00,0,0,27.693783233680563,0
2018-05-31 06:00:00,20,0,31.430201648382692,1
2018-05-31 07:00:00,0,0,34.9912294099888,0
2018-05-31 08:00:00,50,0,30.733461953544932,0
2018-05-31 09:00:00,100,0,33.28120860946538,0
2018-05-31 10:00:00,5,0,27.48780901060852,0
2018-05-31 11:00:00,0,0,30.643929075188083,0
2018-05-31 12:00:00,0,5,29.666743332066286,0
2018-05-31 13:00:00,10,0,28.741404417328873,0
2018-05-31 14:00:00,0,0,25.614884739567685,0
2018-05-31 15:00:00,0,5,32.428021746707444,0
2018-05-31 16:00:00,5,20,34.76742635230757,0
2018-05-31 17:00:00,20,2,31.22871230705437,0
2018-05-31 18:00:00,10,0,25.766432720756352,0
2018-05-31 19:00:00,0,2,31.65597645221773,0
2018-05-31 20:00:00,5,0,34.984086742886134,0
2018-05-31 21:00:00,0,0,32.50937452029705,0
2018-05-31 22:00:00,0,0,29.233178579797933,0
2018-05-31 23:00:00,20,15,34.78604990594516,0
2018-06-01 00:00:00,0,2,34.108814198269975,0
2018-06-01 01:00:00,0,0,32.76954989676395,0
2018-06-01 02:00:00,0,10,34.31086593269855,0
2018-06-01 03:00:00,20,0,32.72767454790858,0
2018-06-01 04:00:00,10,0,34.769861947951185,0
2018-06-01 05:00:00,5,2,32.583484338512214,0
2018-06-01 06:00:00,10,2,26.483016891222352,0
2018-06-01 07:00:00,0,0,25.993160748966684,0
2018-06-01 08:00:00,0,0,27.46213626551028,0
2018-06-01 09:00:00,0,0,26.374727073651112,0
2018-06-01 10:00:00,0,5,30.64530490300272,0
2018-06-01 11:00:00,0,0,31.607409902000562,1
2018-06-01 12:00:00,50,5,26.24992342430496,0
2018-06-01 13:00:00,0,0,25.070292055562952,0
2018-06-01 14:00:00,0,0,31.971514974623542,0
2018-06-01 15:00:00,0,0,25.501446121671766,0
2018-06-01 16:00:00,0,20,32.2131084790698,0
2018-06-01 17:00:00,50,2,25.70515184763004,0
2018-06-01 18:00:00,0,5,34.633819157945695,0
2018-06-01 19:00:00,0,2,27.495627982887854,0
2018-06-01 20:00:00,10,20,25.675105299212408,0
2018-06-01 21:00:00,0,0,31.22021389700799,0
2018-06-01 22:00:00,0,2,32.22650031370799,0
2018-06-01 23:00:00,0,5,34.24147717033845,1
2018-06-02 00:00:00,5,2,33.25751945661191,0
2018-06-02 01:00:00,100,10,27.815864401180498,0
2018-06-02 02:00:00,10,2,27.000916889262086,0
2018-06-02 03:00:00,0,5,28.0550361916783,0
2018-06-02 04:00:00,20,0,27.415091530830527,0
2018-06-02 05:00:00,0,0,32.200298791659954,0
2018-06-02 06:00:00,0,0,31.986918061423825,0
2018-06-02 07:00:00,0,10,30.599456160922777,0
2018-06-02 08:00:00,0,0,25.700188521514086,0
2018-06-02 09:00:00,5,2,34.53364824817379,0
2018-06-02 10:00:00,5,0,28.498328939915197,0
2018-06-02 11:00:00,50,5,33.14492674592428,0
2018-06-02 12:00:00,5,0,32.97229722751919,0
2018-06-02 13:00:00,5,2,27.96784226719177,1
2018-06-02 14:00:00,0,2,27.482583108244366,0
2018-06-02 15:00:00,0,0,30.35188814987301,0
2018-06-02 16:00:00,5,5,28.577612042569147,1
2018-06-02 17:00:00,0,0,34.19886843063822,0
2018-06-02 18:00:00,20,5,34.12596439398543,0
2018-06-02 19:00:00,0,0,32.717436492698546,0
2018-06-02 20:00:00,0,5,25.210572366088172,0
2018-06-02 21:00:00,0,0,33.45764811532881,0
2018-06-02 22:00:00,0,0,31.558499638301484,0
2018-06-02 23:00:00,0,0,30.241134009308503,0
2018-06-03 00:00:00,10,5,28.90369725320127,0
2018-06-03 01:00:00,0,5,31.164776325507525,0
2018-06-03 02:00:00,5,0,27.56119042993425,0
2018-06-03 03:00:00,0,10,30.758736061451888,0
2018-06-03 04:00:00,0,0,31.509655244528204,0
2018-06-03 05:00:00,0,0,31.76514096018779,1
2018-06-03 06:00:00,20,0,29.208495748228056,0
2018-06-03 07:00:00,0,0,25.699085252966277,0
2018-06-03 08:00:00,10,0,29.18207697385703,0
2018-06-03 09:00:00,0,0,34.014314496703754,0
2018-06-03 10:00:00,10,0,30.370526476310573,1
2018-06-03 11:00:00,0,10,25.39111538458858,0
2018-06-03 12:00:00,5,0,28.739510860978218,0
2018-06-03 13:00:00,5,0,31.157669212806653,0
2018-06-03 14:00:00,50,0,27.80212697013304,0
2018-06-03 15:00:00,0,0,26.87712124168155,0
2018-06-03 16:00:00,0,0,30.77967028211265,0
2018-06-03 17:00:00,0,2,31.07530247449892,1
2018-06-03 18:00:00,20,2,29.590645876598145,0
2018-06-03 19:00:00,5,0,25.924971047250942,0
2018-06-03 20:00:00,10,0,32.38657320423872,0
2018-06-03 21:00:00,0,2,32.558111715629906,0
2018-06-03 22:00:00,0,5,28.909209555902983,0
2018-06-03 23:00:00,0,0,25.088767201977998,0
2018-06-04 00:00:00,100,0,31.374710073628478,0
2018-06-04 01:00:00,5,5,34.780154595985444,0
2018-06-04 02:00:00,50,2,29.868777409886174,0
2018-06-04 03:00:00,0,10,31.876586510261255,0
2018-06-04 04:00:00,5,0,30.273768040581345,0
2018-06-04 05:00:00,5,5,27.37584488580627,0
2018-06-04 06:00:00,0,0,28.403060604564942,0
2018-06-04 07:00:00,20,2,34.605637803487525,0
2018-06-04 08:00:00,50,0,30.952162029970445,0
2018-06-04 09:00:00,20,0,26.879098961579977,0
2018-06-04 10:00:00,10,2,25.49798648538567,0
2018-06-04 11:00:00,0,2,25.532743672414348,1
2018-06-04 12:00:00,0,0,30.00604115498926,1
2018-06-04 13:00:00,100,2,26.050274729795408,0
2018-06-04 14:00:00,0,0,33.32651605787695,0
2018-06-04 15:00:00,10,2,28.423832901799507,0
2018-06-04 16:00:00,10,0,28.840273125067107,0
2018-06-04 17:00:00,5,5,28.44245843354568,0
2018-06-04 18:00:00,100,2,30.350140761663564,0
2018-06-04 19:00:00,0,0,34.981924528489515,0
2018-06-04 20:00:00,0,0,33.9665214775008,0
2018-06-04 21:00:00,0,0,27.31804907044824,1
2018-06-04 22:00:00,0,0,33.97506272177606,0
2018-06-04 23:00:00,0,0,30.822774537403795,0
2018-06-05 00:00:00,0,15,32.31241832917492,0
2018-06-05 01:00:00,20,10,30.206063869674033,1
2018-06-05 02:00:00,50,2,31.609211862253403,0
2018-06-05 03:00:00,0,0,28.917754142773955,0
2018-06-05 04:00:00,0,10,27.820812296936637,0
2018-06-05 05:00:00,50,5,30.033444711835173,1
2018-06-05 06:00:00,0,0,29.754031859746455,0
2018-06-05 07:00:00,0,0,28.95384515043978,0
2018-06-05 08:00:00,0,2,32.88958468184276,0
2018-06-05 09:00:00,5,0,32.17320297544906,0
2018-06-05 10:00:00,0,0,27.87111949560704,0
2018-06-05 11:00:00,100,0,26.973299569922215,0
2018-06-05 12:00:00,0,0,25.047763213473768,0
2018-06-05 13:00:00,5,0,34.79717052748323,0
2018-06-05 14:00:00,0,0,28.517670454309602,0
2018-06-05 15:00:00,0,10,31.122927763553896,0
2018-06-05 16:00:00,5,5,32.47624852858445,0
2018-06-05 17:00:00,10,0,27.05880342754087,0
2018-06-05 18:00:00,10,0,31.67426334004999,1
2018-06-05 19:00:00,5,2,26.14262059767562,0
2018-06-05 20:00:00,50,0,25.96774255582162,0
2018-06-05 21:00:00,20,0,28.03026871779506,0
2018-06-05 22:00:00,10,5,28.203149653861644,0
2018-06-05 23:00:00,0,0,26.798564038431476,0
2018-06-06 00:00:00,0,0,29.674232346809205,1
2018-06-06 01:00:00,0,10,31.175297106759842,0
2018-06-06 02:00:00,5,0,34.26542350040905,0
2018-06-06 03:00:00,0,5,32.020617470858845,1
2018-06-06 04:00:00,0,0,30.227474905568933,0
2018-06-06 05:00:00,20,20,30.393856112085693,0
2018-06-06 06:00:00,20,2,30.744450904109282,0
2018-06-06 07:00:00,50,15,27.87866114639617,0
2018-06-06 08:00:00,0,2,32.449984387987406,0
2018-06-06 09:00:00,5,0,31.5354192907587,0
2018-06-06 10:00:00,0,10,29.885769481414073,0
2018-06-06 11:00:00,0,2,27.137681436456848,0
2018-06-06 12:00:00,0,2,33.50117813930436,0
2018-06-06 13:00:00,0,0,26.9790224690215,0
2018-06-06 14:00:00,0,0,26.974352292217937,0
2018-06-06 15:00:00,20,2,26.46461468842198,0
2018-06-06 16:00:00,0,0,34.963861415507594,0
2018-06-06 17:00:00,10,10,27.447763141954937,0
2018-06-06 18:00:00,5,0,33.51231814725458,0
2018-06-06 19:00:00,0,2,25.347190339636626,0
2018-06-06 20:00:00,0,5,32.07388003904036,0
2018-06-06 21:00:00,0,0,25.303113053707904,0
2018-06-06 22:00:00,5,0,31.241990398754535,0
2018-06-06 23:00:00,0,0,27.662426059410606,0
2018-06-07 00:00:00,0,2,25.687755065384184,0
2018-06-07 01:00:00,0,0,27.743371744964353,0
2018-06-07 02:00:00,5,15,26.245140818810853,0
2018-06-07 03:00:00,50,2,27.200306198457472,0
2018-06-07 04:00:00,0,2,31.8723783108576,0
2018-06-07 05:00:00,10,10,33.33070978184871,0
2018-06-07 06:00:00,5,0,29.38291672294773,0
2018-06-07 07:00:00,50,2,29.17126103216182,0
2018-06-07 08:00:00,20,2,29.61949523104005,0
2018-06-07 09:00:00,5,0,29.710338857603283,1
2018-06-07 10:00:00,5,10,27.348851918208766,0
2018-06-07 11:00:00,20,5,34.89060773976941,0
2018-06-07 12:00:00,0,10,31.682807268648133,0
2018-06-07 13:00:00,0,20,32.737157096734265,0
2018-06-07 14:00:00,0,0,29.423177532522814,0
2018-06-07 15:00:00,20,5,32.60832243408906,0
2018-06-07 16:00:00,20,2,31.833842055682936,0
2018-06-07 17:00:00,0,15,33.2711490579704,0
2018-06-07 18:00:00,5,0,25.441913146931245,1
2018-06-07 19:00:00,0,0,25.451574813317116,0
2018-06-07 20:00:00,0,0,30.691994915177016,0
2018-06-07 21:00:00,100,0,28.788474819102674,0
2018-06-07 22:00:00,0,0,33.02618112755975,0
2018-06-07 23:00:00,0,0,26.657541462221698,0
2018-06-08 00:00:00,5,0,27.50571584645829,0
2018-06-08 01:00:00,10,0,29.205491970707577,0
2018-06-08 02:00:00,0,0,33.938102401235895,0
2018-06-08 03:00:00,5,0,26.3270219718446,0
2018-06-08 04:00:00,5,0,32.75976507343294,1
2018-06-08 05:00:00,0,0,34.88591695730903,0
2018-06-08 06:00:00,0,2,32.501050594598254,0
2018-06-08 07:00:00,5,0,30.502623316901094,0
2018-06-08 08:00:00,0,0,30.583148474004634,0
2018-06-08 09:00:00,50,0,26.642288694547656,1
2018-06-08 10:00:00,20,10,29.39092285095648,0
2018-06-08 11:00:00,100,5,30.302454570878144,0
2018-06-08 12:00:00,0,15,29.98377805874443,0
2018-06-08 13:00:00,100,0,26.116081148825096,0
2018-06-08 14:00:00,0,0,26.517405425258758,0
2018-06-08 15:00:00,0,15,27.518713763478416,1
2018-06-08 16:00:00,0,0,30.21546212184264,0
2018-06-08 17:00:00,0,0,26.606264580662813,0
2018-06-08 18:00:00,5,5,27.78808032069406,0
2018-06-08 19:00:00,0,0,28.42039900226834,0
2018-06-08 20:00:00,0,5,31.693836154192187,0
2018-06-08 21:00:00,5,0,28.333299084931188,0
2018-06-08 22:00:00,0,0,31.976279202299775,0
2018-06-08 23:00:00,5,0,26.510024477547525,0
2018-06-09 00:00:00,0,0,27.83664491383162,0
2018-06-09 01:00:00,20,10,29.231015872703757,0
2018-06-09 02:00:00,20,5,27.65564797501357,0
2018-06-09 03:00:00,0,0,26.83962721772258,0
2018-06-09 04:00:00,0,2,34.72311666704961,0
2018-06-09 05:00:00,0,5,31.563934774102876,1
2018-06-09 06:00:00,20,5,25.21163276201716,0
2018-06-09 07:00:00,0,0,26.869722539056045,1
2018-06-09 08:00:00,0,10,31.601192180517074,0
2018-06-09 09:00:00,0,10,28.54360856188035,0
2018-06-09 10:00:00,0,0,30.093676745050807,0
2018-06-09 11:00:00,0,10,32.996923300946285,0
2018-06-09 12:00:00,20,5,26.157754802602728,0
2018-06-09 13:00:00,0,10,31.411719513375836,0
2018-06-09 14:00:00,0,0,29.89799618680644,0
2018-06-09 15:00:00,20,2,27.257644350600444,0
2018-06-09 16:00:00,20,0,28.222297684817637,0
2018-06-09 17:00:00,0,5,25.283149239169926,0
2018-06-09 18:00:00,0,2,34.81353671135119,0
2018-06-09 19:00:00,0,0,26.278152708741093,0
2018-06-09 20:00:00,50,2,32.46367399118699,1
2018-06-09 21:00:00,0,2,29.38277798928179,0
2018-06-09 22:00:00,50,5,29.680914244771785,0
2018-06-09 23:00:00,5,10,30.920364100757105,0
2018-06-10 00:00:00,5,5,34.117817669815125,0
2018-06-10 01:00:00,0,0,30.60638912856472,0
2018-06-10 02:00:00,0,15,33.028478061245295,0
2018-06-10 03:00:00,0,2,33.419204668593444,0
2018-06-10 04:00:00,0,0,31.493979172276312,0
2018-06-10 05:00:00,5,0,31.38581080109293,0
2018-06-10 06:00:00,100,20,33.62752612148054,0
2018-06-10 07:00:00,5,2,25.51175264387527,0
2018-06-10 08:00:00,10,0,31.369321734142467,0
2018-06-10 09:00:00,0,0,30.212433062686294,0
2018-06-10 10:00:00,0,0,27.658420849785877,0
2018-06-10 11:00:00,0,15,32.81651948932499,0
2018-06-10 12:00:00,5,0,27.970623876751603,0
2018-06-10 13:00:00,50,0,32.79244945228629,0
2018-06-10 14:00:00,5,5,34.124816493960765,0
2018-06-10 15:00:00,0,0,30.722105621459967,0
2018-06-10 16:00:00,0,0,33.0368723809425,0
2018-06-10 17:00:00,5,5,27.60655398954174,0
2018-06-10 18:00:00,0,10,26.564253969377774,0
2018-06-10 19:00:00,20,0,30.673389447560954,0
2018-06-10 20:00:00,20,10,29.260776405869716,1
2018-06-10 21:00:00,5,0,29.241573553888873,0
2018-06-10 22:00:00,0,0,26.275153790234913,0
2018-06-10 23:00:00,0,0,34.371779871719305,0
2018-06-11 00:00:00,0,0,26.081099853318506,0
2018-06-11 01:00:00,0,0,27.914394670931273,0
2018-06-11 02:00:00,0,0,29.723129982375948,0
2018-06-11 03:00:00,5,0,32.43064085521513,0
2018-06-11 04:00:00,5,5,31.27983864978628,0
2018-06-11 05:00:00,0,2,25.71983357375205,0
2018-06-11 06:00:00,0,5,25.45364617908243,0
2018-06-11 07:00:00,0,0,30.710532710827163,0
2018-06-11 08:00:00,0,0,25.121402840164375,0
2018-06-11 09:00:00,20,0,30.6336955605347,1
2018-06-11 10:00:00,0,0,26.82128374878358,0
2018-06-11 11:00:00,0,5,26.90042707454686,1
2018-06-11 12:00:00,0,2,26.791641567306787,0
2018-06-11 13:00:00,20,10,32.746223048902465,0
2018-06-11 14:00:00,5,0,29.73949057853531,0
2018-06-11 15:00:00,0,0,27.135080059221508,0
2018-06-11 16:00:00,5,0,25.630194735849976,1
2018-06-11 17:00:00,10,0,29.441252482957303,0
2018-06-11 18:00:00,100,2,30.288493892038023,0
2018-06-11 19:00:00,0,0,30.933033574461316,1
2018-06-11 20:00:00,20,5,25.870908012960655,0
2018-06-11 21:00:00,50,0,28.74292668881857,0
2018-06-11 22:00:00,50,10,28.44745691943727,0
2018-06-11 23:00:00,5,0,28.29554455456137,0
2018-06-12 00:00:00,5,0,33.885631012161724,0
2018-06-12 01:00:00,0,0,28.626086970954205,0
2018-06-12 02:00:00,10,0,31.373546665170643,0
2018-06-12 03:00:00,5,5,33.82300256715905,0
2018-06-12 04:00:00,5,5,25.047611843846084,0
2018-06-12 05:00:00,0,5,32.414713972399234,0
2018-06-12 06:00:00,10,0,31.5073479748902,0
2018-06-12 07:00:00,20,20,34.100989188314855,0
2018-06-12 08:00:00,0,0,29.54586963435713,0
2018-06-12 09:00:00,20,0,34.57016129562722,0
2018-06-12 10:00:00,5,30,29.6515445461955,0
2018-06-12 11:00:00,20,15,25.65453109104989,0
2018-06-12 12:00:00,0,2,32.670430360271766,0
2018-06-12 13:00:00,0,0,25.235517252340195,0
2018-06-12 14:00:00,50,0,34.662899796471116,0
2018-06-12 15:00:00,0,2,25.005559308861887,0
2018-06-12 16:00:00,20,5,32.046659641666764,0
2018-06-12 17:00:00,0,0,26.041190648628177,1
2018-06-12 18:00:00,5,2,30.03380127628094,0
2018-06-12 19:00:00,0,0,26.213724953730004,0
2018-06-12 20:00:00,5,5,30.737911588053187,0
2018-06-12 21:00:00,0,2,30.584923912118768,0
2018-06-12 22:00:00,0,20,25.68256914862807,0
2018-06-12 23:00:00,0,5,26.46502392631636,0
2018-06-13 00:00:00,0,0,32.13956594548017,1
2018-06-13 01:00:00,100,0,31.658794165107942,0
2018-06-13 02:00:00,100,2,27.90034616259003,0
2018-06-13 03:00:00,0,0,26.82427473918922,1
2018-06-13 04:00:00,10,10,31.760000791976577,0
2018-06-13 05:00:00,0,0,30.369540203064812,1
2018-06-13 06:00:00,5,10,27.516082482383236,0
2018-06-13 07:00:00,20,0,34.787161064485,0
2018-06-13 08:00:00,50,0,28.782355900818537,0
2018-06-13 09:00:00,0,0,31.865786107402332,1
2018-06-13 10:00:00,10,5,33.83739271863817,1
2018-06-13 11:00:00,0,2,34.53383732351034,0
2018-06-13 12:00:00,100,0,33.96108740850558,0
2018-06-13 13:00:00,0,0,30.92109579885416,0
2018-06-13 14:00:00,5,0,27.0927999197233,0
2018-06-13 15:00:00,5,0,34.27155951039305,0
2018-06-13 16:00:00,5,10,34.77096689469823,1
2018-06-13 17:00:00,0,2,25.062863466486878,1
2018-06-13 18:00:00,50,0,34.10977628991358,1
2018-06-13 19:00:00,0,0,33.864709885473346,0
2018-06-13 20:00:00,5,0,29.509416494516728,1
2018-06-13 21:00:00,0,5,32.94424724996238,0
2018-06-13 22:00:00,0,5,34.49777411576633,0
2018-06-13 23:00:00,5,5,28.089258948246133,0
2018-06-14 00:00:00,0,5,29.703839360624766,0
2018-06-14 01:00:00,0,0,26.39751429829542,0
2018-06-14 02:00:00,0,20,27.92318008139752,0
2018-06-14 03:00:00,0,0,33.84123107597224,0
2018-06-14 04:00:00,10,5,26.795553330469247,0
2018-06-14 05:00:00,20,0,34.42062060379065,0
2018-06-14 06:00:00,0,0,30.58721043000689,0
2018-06-14 07:00:00,0,0,32.037570450989115,0
2018-06-14 08:00:00,0,0,28.929025530935974,0
2018-06-14 09:00:00,0,0,27.341764947296426,0
2018-06-14 10:00:00,5,0,29.82315389051152,0
2018-06-14 11:00:00,5,2,28.051891993414237,0
2018-06-14 12:00:00,0,5,30.200877095992325,1
2018-06-14 13:00:00,0,0,26.00497644551853,0
2018-06-14 14:00:00,0,0,34.17517149449315,0
2018-06-14 15:00:00,20,5,27.741217672960904,0
2018-06-14 16:00:00,100,2,31.343199876986517,0
2018-06-14 17:00:00,0,2,31.478177843102635,0
2018-06-14 18:00:00,0,20,27.502562419904194,0
2018-06-14 19:00:00,20,0,34.967621742646884,1
2018-06-14 20:00:00,50,0,29.836416792624554,0
2018-06-14 21:00:00,0,2,32.548210502142936,1
2018-06-14 22:00:00,0,5,25.314818799076402,0
2018-06-14 23:00:00,0,2,27.301557198215434,0
2018-06-15 00:00:00,5,2,26.05572337128358,0
2018-06-15 01:00:00,0,2,28.47754785678475,0
2018-06-15 02:00:00,0,0,32.439774353190174,0
2018-06-15 03:00:00,5,0,26.409986895845268,0
2018-06-15 04:00:00,0,0,29.133566138013645,0
2018-06-15 05:00:00,10,0,26.960175582679827,0
2018-06-15 06:00:00,0,0,27.268257479724355,0
2018-06-15 07:00:00,0,5,25.48822773629059,0
2018-06-15 08:00:00,5,0,30.079723859137697,0
2018-06-15 09:00:00,0,0,26.66080173806088,1
2018-06-15 10:00:00,100,0,28.08236399133504,0
2018-06-15 11:00:00,5,2,28.577956480754708,0
2018-06-15 12:00:00,0,2,27.275850687928347,0
2018-06-15 13:00:00,10,2,29.78121908739861,1
2018-06-15 14:00:00,0,0,25.883754496789482,1
2018-06-15 15:00:00,50,2,32.07070809005291,1
2018-06-15 16:00:00,0,5,27.91658862576791,0
2018-06-15 17:00:00,5,2,30.113575459608533,0
2018-06-15 18:00:00,0,0,26.14823144412557,0
2018-06-15 19:00:00,0,0,25.25986984537359,0
2018-06-15 20:00:00,20,10,28.49583566342681,0
2018-06-15 21:00:00,20,2,31.726706805229426,1
2018-06-15 22:00:00,0,10,29.49539823784754,0
2018-06-15 23:00:00,0,0,32.08299189997206,0
2018-06-16 00:00:00,20,0,31.541610696592183,0
2018-06-16 01:00:00,50,0,32.10330141504426,0
2018-06-16 02:00:00,0,0,33.53218155098318,0
2018-06-16 03:00:00,0,2,27.694828328693482,0
2018-06-16 04:00:00,0,5,25.07322131726675,0
2018-06-16 05:00:00,20,0,25.496689887394204,1
2018-06-16 06:00:00,0,0,27.18356241683713,0
2018-06-16 07:00:00,0,0,26.10203595708017,0
2018-06-16 08:00:00,10,10,27.852581523819484,0
2018-06-16 09:00:00,0,0,31.025581146905985,0
